instance,family,m,replicate,data_split,arm,gate,mode,split,nominal_winner,focal_level,focal_certified,focal_certified_volume,focal_boxes,focal_seconds,focal_budget_exhausted,rho_lower,box_budget,witness_level,witness_unique
asymmetric-6-5,asymmetric,6,5,test,A2_decision_joint,decision,joint,widest,3,0.02,False,9.164214134216309e-07,300,0.15709512494504452,True,0.011910156250000001,300,0.2,True
asymmetric-6-5,asymmetric,6,5,test,A3_decision_joint_relevant,decision,joint,decision,3,0.02,False,0.005615234375,300,0.1704733750084415,True,0.011910156250000001,300,0.2,True
asymmetric-6-6,asymmetric,6,6,test,A0_global_independent,global,independent,widest,4,0.02,False,0.0,300,0.12981533294077963,True,0.0,300,0.05,True
asymmetric-6-6,asymmetric,6,6,test,A1_decision_independent,decision,independent,widest,4,0.02,False,0.0,300,0.17482700000982732,True,0.0025585937500000005,300,0.05,True
asymmetric-6-6,asymmetric,6,6,test,A2_decision_joint,decision,joint,widest,4,0.02,False,7.327471962526033e-15,300,0.15981933393049985,True,0.005675781250000001,300,0.05,True
asymmetric-6-6,asymmetric,6,6,test,A3_decision_joint_relevant,decision,joint,decision,4,0.02,False,2.384185791015625e-06,300,0.17332512501161546,True,0.006455078125000001,300,0.05,True
asymmetric-6-7,asymmetric,6,7,test,A0_global_independent,global,independent,widest,9,0.02,False,0.0,300,0.14607762498781085,True,0.0,300,0.1,True
asymmetric-6-7,asymmetric,6,7,test,A1_decision_independent,decision,independent,widest,9,0.02,False,3.948807716369629e-07,300,0.1317102920729667,True,0.011910156250000001,300,0.1,True
asymmetric-6-7,asymmetric,6,7,test,A2_decision_joint,decision,joint,widest,9,0.02,True,1.0,51,0.026691708946600556,False,0.021261718750000002,300,0.1,True
asymmetric-6-7,asymmetric,6,7,test,A3_decision_joint_relevant,decision,joint,decision,9,0.02,True,1.0,27,0.01618545805104077,False,0.023599609375000004,300,0.1,True
asymmetric-10-0,asymmetric,10,0,development,A0_global_independent,global,independent,widest,9,0.02,False,0.0,300,0.17092841700650752,True,0.0,300,0.05,True
asymmetric-10-0,asymmetric,10,0,development,A1_decision_independent,decision,independent,widest,9,0.02,False,0.0,300,0.20093820802867413,True,0.003337890625000001,300,0.05,True
asymmetric-10-0,asymmetric,10,0,development,A2_decision_joint,decision,joint,widest,9,0.02,False,0.0,300,0.2034192499704659,True,0.005675781250000001,300,0.05,True
asymmetric-10-0,asymmetric,10,0,development,A3_decision_joint_relevant,decision,joint,decision,9,0.02,False,4.2928149923682213e-10,300,0.21462845895439386,True,0.006455078125000001,300,0.05,True
asymmetric-10-1,asymmetric,10,1,development,A0_global_independent,global,independent,widest,1,0.02,False,0.0,300,0.16601904097478837,True,0.0,300,0.05,True
asymmetric-10-1,asymmetric,10,1,development,A1_decision_independent,decision,independent,widest,1,0.02,False,0.0,300,0.30733162502292544,True,0.004117187500000001,300,0.05,True
asymmetric-10-1,asymmetric,10,1,development,A2_decision_joint,decision,joint,widest,1,0.02,False,0.0,300,0.21635820798110217,True,0.008013671875000001,300,0.05,True
asymmetric-10-1,asymmetric,10,1,development,A3_decision_joint_relevant,decision,joint,decision,1,0.02,False,1.5133991837501526e-08,300,0.22313783306162804,True,0.008013671875000001,300,0.05,True
asymmetric-10-2,asymmetric,10,2,development,A0_global_independent,global,independent,widest,7,0.02,False,0.0,300,0.1747711249627173,True,0.0,300,0.1,True
asymmetric-10-2,asymmetric,10,2,development,A1_decision_independent,decision,independent,widest,7,0.02,False,0.0,300,0.3591499578906223,True,0.005675781250000001,300,0.1,True
asymmetric-10-2,asymmetric,10,2,development,A2_decision_joint,decision,joint,widest,7,0.02,False,4.602043190971017e-10,300,0.2244631249923259,True,0.011910156250000001,300,0.1,True
asymmetric-10-2,asymmetric,10,2,development,A3_decision_joint_relevant,decision,joint,decision,7,0.02,False,0.00020885467529296875,300,0.2674887500470504,True,0.012689453125000002,300,0.1,True
asymmetric-10-3,asymmetric,10,3,calibration,A0_global_independent,global,independent,widest,6,0.02,False,0.0,300,0.17028479208238423,True,0.0,300,0.05,True
asymmetric-10-3,asymmetric,10,3,calibration,A1_decision_independent,decision,independent,widest,6,0.02,False,0.0,300,0.1981212089303881,True,0.003337890625000001,300,0.05,True
asymmetric-10-3,asymmetric,10,3,calibration,A2_decision_joint,decision,joint,widest,6,0.02,False,0.0,300,0.22685579198878258,True,0.006455078125000001,300,0.05,True
asymmetric-10-3,asymmetric,10,3,calibration,A3_decision_joint_relevant,decision,joint,decision,6,0.02,False,2.9685907065868378e-09,300,0.21182683296501637,True,0.006455078125000001,300,0.05,True
asymmetric-10-4,asymmetric,10,4,test,A0_global_independent,global,independent,widest,9,0.02,False,0.0,300,0.176263083005324,True,0.0,300,0.05,True
asymmetric-10-4,asymmetric,10,4,test,A1_decision_independent,decision,independent,widest,9,0.02,False,0.0,300,0.19887354201637208,True,0.001,300,0.05,True
asymmetric-10-4,asymmetric,10,4,test,A2_decision_joint,decision,joint,widest,9,0.02,False,0.0,300,0.22876733297016472,True,0.0017792968750000003,300,0.05,True
asymmetric-10-4,asymmetric,10,4,test,A3_decision_joint_relevant,decision,joint,decision,9,0.02,False,0.0,300,0.2219882500357926,True,0.0017792968750000003,300,0.05,True
asymmetric-10-5,asymmetric,10,5,test,A0_global_independent,global,independent,widest,3,0.02,False,0.0,300,0.16596600005868822,True,0.0,300,0.2,True
asymmetric-10-5,asymmetric,10,5,test,A1_decision_independent,decision,independent,widest,3,0.02,False,5.2909066017292616e-17,300,0.3584087920607999,True,0.015027343750000002,300,0.2,True
asymmetric-10-5,asymmetric,10,5,test,A2_decision_joint,decision,joint,widest,3,0.02,True,1.0,1,0.001588708022609353,False,0.027496093750000002,300,0.2,True
asymmetric-10-5,asymmetric,10,5,test,A3_decision_joint_relevant,decision,joint,decision,3,0.02,True,1.0,1,0.0015061659505590796,False,0.030613281250000002,300,0.2,True
asymmetric-10-6,asymmetric,10,6,test,A0_global_independent,global,independent,widest,9,0.02,False,0.0,300,0.16740587505046278,True,0.0,300,0.05,True
asymmetric-10-6,asymmetric,10,6,test,A1_decision_independent,decision,independent,widest,9,0.02,False,0.0,300,0.16450424992945045,True,0.0017792968750000003,300,0.05,True
asymmetric-10-6,asymmetric,10,6,test,A2_decision_joint,decision,joint,widest,9,0.02,False,0.0,300,0.1947017079219222,True,0.004117187500000001,300,0.05,True
asymmetric-10-6,asymmetric,10,6,test,A3_decision_joint_relevant,decision,joint,decision,9,0.02,False,3.907985046680551e-13,300,0.20658325008116663,True,0.004117187500000001,300,0.05,True
asymmetric-10-7,asymmetric,10,7,test,A0_global_independent,global,independent,widest,5,0.02,False,0.0,300,0.17043429100885987,True,0.0,300,0.1,True
asymmetric-10-7,asymmetric,10,7,test,A1_decision_independent,decision,independent,widest,5,0.02,False,0.0,300,0.2511414580512792,True,0.005675781250000001,300,0.1,True
asymmetric-10-7,asymmetric,10,7,test,A2_decision_joint,decision,joint,widest,5,0.02,False,8.731149137020111e-10,300,0.2381300829583779,True,0.011910156250000001,300,0.1,True
asymmetric-10-7,asymmetric,10,7,test,A3_decision_joint_relevant,decision,joint,decision,5,0.02,False,0.0018310546875,300,0.2430736250244081,True,0.013468750000000002,300,0.1,True
narrow-3-0,narrow,3,0,stress,A0_global_independent,global,independent,widest,7,0.02,False,0.0,300,0.14618820906616747,True,0.0,300,0.1,True
narrow-3-0,narrow,3,0,stress,A1_decision_independent,decision,independent,widest,7,0.02,False,0.072265625,300,0.12600741698406637,True,0.013468750000000002,300,0.1,True
narrow-3-0,narrow,3,0,stress,A2_decision_joint,decision,joint,widest,7,0.02,True,1.0,151,0.07458170794416219,False,0.022041015625,300,0.1,True
narrow-3-0,narrow,3,0,stress,A3_decision_joint_relevant,decision,joint,decision,7,0.02,True,1.0,135,0.07196766592096537,False,0.022041015625,300,0.1,True
narrow-3-1,narrow,3,1,stress,A0_global_independent,global,independent,widest,6,0.02,False,4.163336342344337e-17,300,0.14020762499421835,True,0.0,300,0.02,True
narrow-3-1,narrow,3,1,stress,A1_decision_independent,decision,independent,widest,6,0.02,False,1.3589859008789062e-05,300,0.10601620899979025,True,0.0025585937500000005,300,0.02,True
narrow-3-1,narrow,3,1,stress,A2_decision_joint,decision,joint,widest,6,0.02,False,0.000499725341796875,300,0.13870450004469603,True,0.004896484375000001,300,0.02,True
narrow-3-1,narrow,3,1,stress,A3_decision_joint_relevant,decision,joint,decision,6,0.02,False,0.00041961669921875,300,0.14287212502676994,True,0.005675781250000001,300,0.02,True
narrow-3-2,narrow,3,2,stress,A0_global_independent,global,independent,widest,2,0.02,False,1.1362438767648086e-16,300,0.29830937506631017,True,0.0,300,0.05,True
narrow-3-2,narrow,3,2,stress,A1_decision_independent,decision,independent,widest,2,0.02,False,0.0001392364501953125,300,0.1100046249339357,True,0.004117187500000001,300,0.05,True
narrow-3-2,narrow,3,2,stress,A2_decision_joint,decision,joint,widest,2,0.02,False,0.00634765625,300,0.1366012910148129,True,0.008013671875000001,300,0.05,True
narrow-3-2,narrow,3,2,stress,A3_decision_joint_relevant,decision,joint,decision,2,0.02,False,0.00518798828125,300,0.14321616699453443,True,0.008013671875000001,300,0.05,True
narrow-3-3,narrow,3,3,stress,A0_global_independent,global,independent,widest,9,0.02,False,0.0,300,0.12883633293677121,True,0.0,300,0.1,True
narrow-3-3,narrow,3,3,stress,A1_decision_independent,decision,independent,widest,9,0.02,False,0.0277099609375,300,0.10353858303278685,True,0.011130859375000001,300,0.1,True
narrow-3-3,narrow,3,3,stress,A2_decision_joint,decision,joint,widest,9,0.02,False,0.4296875,300,0.1261238749139011,True,0.018144531250000002,300,0.1,True
narrow-3-3,narrow,3,3,stress,A3_decision_joint_relevant,decision,joint,decision,9,0.02,False,0.453125,300,0.1379101249622181,True,0.018144531250000002,300,0.1,True
narrow-3-4,narrow,3,4,stress,A0_global_independent,global,independent,widest,9,0.02,False,0.0,300,0.10483924997970462,True,0.0,300,0.01,True
narrow-3-4,narrow,3,4,stress,A1_decision_independent,decision,independent,widest,9,0.02,False,1.1920928955078125e-07,300,0.09993537492118776,True,0.001,300,0.01,True
narrow-3-4,narrow,3,4,stress,A2_decision_joint,decision,joint,widest,9,0.02,False,3.039836883544922e-06,300,0.12543316697701812,True,0.0017792968750000003,300,0.01,True
narrow-3-4,narrow,3,4,stress,A3_decision_joint_relevant,decision,joint,decision,9,0.02,False,8.761882781982422e-06,300,0.14663633308373392,True,0.0025585937500000005,300,0.01,True
narrow-3-5,narrow,3,5,stress,A0_global_independent,global,independent,widest,2,0.02,False,6.465938895416912e-13,300,0.28392700001131743,True,0.0,300,0.1,True
narrow-3-5,narrow,3,5,stress,A1_decision_independent,decision,independent,widest,2,0.02,False,0.0087890625,300,0.09999904199503362,True,0.008792968750000001,300,0.1,True
narrow-3-5,narrow,3,5,stress,A2_decision_joint,decision,joint,widest,2,0.02,False,0.34375,300,0.12312191701494157,True,0.0165859375,300,0.1,True
narrow-3-5,narrow,3,5,stress,A3_decision_joint_relevant,decision,joint,decision,2,0.02,False,0.2734375,300,0.13473183300811797,True,0.0165859375,300,0.1,True
narrow-3-6,narrow,3,6,stress,A0_global_independent,global,independent,widest,1,0.02,False,2.864908310584724e-11,300,0.2597939169500023,True,0.0,300,0.1,True
narrow-3-6,narrow,3,6,stress,A1_decision_independent,decision,independent,widest,1,0.02,False,0.03204345703125,300,0.1292611249955371,True,0.010351562500000001,300,0.1,True
narrow-3-6,narrow,3,6,stress,A2_decision_joint,decision,joint,widest,1,0.02,False,0.84375,300,0.14870329108089209,True,0.018923828125,300,0.1,True
narrow-3-6,narrow,3,6,stress,A3_decision_joint_relevant,decision,joint,decision,1,0.02,False,0.650390625,300,0.15537320799194276,True,0.018923828125,300,0.1,True
narrow-3-7,narrow,3,7,stress,A0_global_independent,global,independent,widest,5,0.02,False,0.0,300,0.09828562499023974,True,0.0,300,0.05,True
narrow-3-7,narrow,3,7,stress,A1_decision_independent,decision,independent,widest,5,0.02,False,0.0081787109375,300,0.09874329098965973,True,0.008792968750000001,300,0.05,True
narrow-3-7,narrow,3,7,stress,A2_decision_joint,decision,joint,widest,5,0.02,False,0.15234375,300,0.12132041598670185,True,0.015806640625,300,0.05,True
narrow-3-7,narrow,3,7,stress,A3_decision_joint_relevant,decision,joint,decision,5,0.02,False,0.255859375,300,0.1356946669984609,True,0.015806640625,300,0.05,True
narrow-6-0,narrow,6,0,stress,A0_global_independent,global,independent,widest,1,0.02,False,0.0,300,0.127590624964796,True,0.0,300,0.2,True
narrow-6-0,narrow,6,0,stress,A1_decision_independent,decision,independent,widest,1,0.02,False,0.0045166015625,300,0.1398402500199154,True,0.012689453125000002,300,0.2,True
narrow-6-0,narrow,6,0,stress,A2_decision_joint,decision,joint,widest,1,0.02,True,1.0,73,0.04226679203566164,False,0.022041015625,300,0.2,True
narrow-6-0,narrow,6,0,stress,A3_decision_joint_relevant,decision,joint,decision,1,0.02,True,1.0,145,0.08260837499983609,False,0.021261718750000002,300,0.2,True
narrow-6-1,narrow,6,1,stress,A0_global_independent,global,independent,widest,7,0.02,False,0.0,300,0.13070829201024026,True,0.0,300,0.01,True
narrow-6-1,narrow,6,1,stress,A1_decision_independent,decision,independent,widest,7,0.02,False,2.1815882433884326e-14,300,0.1349118750076741,True,0.001,300,0.01,True
narrow-6-1,narrow,6,1,stress,A2_decision_joint,decision,joint,widest,7,0.02,False,4.297362465877086e-11,300,0.1543525840388611,True,0.0025585937500000005,300,0.01,True
narrow-6-1,narrow,6,1,stress,A3_decision_joint_relevant,decision,joint,decision,7,0.02,False,2.6830093702301383e-11,300,0.1705409170826897,True,0.0025585937500000005,300,0.01,True
narrow-6-2,narrow,6,2,stress,A0_global_independent,global,independent,widest,6,0.02,False,0.0,300,0.14276562503073364,True,0.0,300,0.2,True
narrow-6-2,narrow,6,2,stress,A1_decision_independent,decision,independent,widest,6,0.02,False,1.239776611328125e-05,300,0.13004483398981392,True,0.007234375000000001,300,0.2,True
narrow-6-2,narrow,6,2,stress,A2_decision_joint,decision,joint,widest,6,0.02,False,0.02734375,300,0.15385720797348768,True,0.013468750000000002,300,0.2,True
narrow-6-2,narrow,6,2,stress,A3_decision_joint_relevant,decision,joint,decision,6,0.02,False,0.021728515625,300,0.16884199995547533,True,0.013468750000000002,300,0.2,True
narrow-6-3,narrow,6,3,stress,A0_global_independent,global,independent,widest,2,0.02,False,0.0,300,0.16055720893200487,True,0.0,300,0.05,True
narrow-6-3,narrow,6,3,stress,A1_decision_independent,decision,independent,widest,2,0.02,False,1.4210854715202004e-13,300,0.14239558298140764,True,0.001,300,0.05,True
narrow-6-3,narrow,6,3,stress,A2_decision_joint,decision,joint,widest,2,0.02,False,2.0372681319713593e-10,300,0.15839204203803092,True,0.0025585937500000005,300,0.05,True
narrow-6-3,narrow,6,3,stress,A3_decision_joint_relevant,decision,joint,decision,2,0.02,False,7.275957614183426e-11,300,0.17054337495937943,True,0.0025585937500000005,300,0.05,True
narrow-6-4,narrow,6,4,stress,A0_global_independent,global,independent,widest,6,0.02,False,0.0,300,0.1513495829422027,True,0.0,300,0.02,True
narrow-6-4,narrow,6,4,stress,A1_decision_independent,decision,independent,widest,6,0.02,False,1.7069679003611782e-15,300,0.13486379198729992,True,0.001,300,0.02,True
narrow-6-4,narrow,6,4,stress,A2_decision_joint,decision,joint,widest,6,0.02,False,3.865352482534945e-12,300,0.16249629098456353,True,0.0017792968750000003,300,0.02,True
narrow-6-4,narrow,6,4,stress,A3_decision_joint_relevant,decision,joint,decision,6,0.02,False,3.893774191965349e-12,300,0.1816697500180453,True,0.0017792968750000003,300,0.02,True
narrow-6-5,narrow,6,5,stress,A0_global_independent,global,independent,widest,6,0.02,False,0.0,300,0.12520108302123845,True,0.0,300,0.01,True
narrow-6-5,narrow,6,5,stress,A1_decision_independent,decision,independent,widest,6,0.02,False,6.039613253960852e-14,300,0.1393564579775557,True,0.001,300,0.01,True
narrow-6-5,narrow,6,5,stress,A2_decision_joint,decision,joint,widest,6,0.02,False,1.4733814168721437e-10,300,0.15765187493525445,True,0.0025585937500000005,300,0.01,True
narrow-6-5,narrow,6,5,stress,A3_decision_joint_relevant,decision,joint,decision,6,0.02,False,3.319655661471188e-11,300,0.17260616610292345,True,0.0025585937500000005,300,0.01,True
narrow-6-6,narrow,6,6,stress,A0_global_independent,global,independent,widest,0,0.02,False,0.0,300,0.12542420788668096,True,0.0,300,0.1,True
narrow-6-6,narrow,6,6,stress,A1_decision_independent,decision,independent,widest,0,0.02,False,1.5020370483398438e-05,300,0.13226974999997765,True,0.007234375000000001,300,0.1,True
narrow-6-6,narrow,6,6,stress,A2_decision_joint,decision,joint,widest,0,0.02,False,0.02197265625,300,0.1555051659233868,True,0.013468750000000002,300,0.1,True
narrow-6-6,narrow,6,6,stress,A3_decision_joint_relevant,decision,joint,decision,0,0.02,False,0.0220947265625,300,0.16639816702809185,True,0.013468750000000002,300,0.1,True
narrow-6-7,narrow,6,7,stress,A0_global_independent,global,independent,widest,4,0.02,False,0.0,300,0.16203366708941758,True,0.0,300,0.05,True
narrow-6-7,narrow,6,7,stress,A1_decision_independent,decision,independent,widest,4,0.02,False,9.947598300641403e-13,300,0.13725454197265208,True,0.0017792968750000003,300,0.05,True
narrow-6-7,narrow,6,7,stress,A2_decision_joint,decision,joint,widest,4,0.02,False,2.4665496312081814e-09,300,0.16066166607197374,True,0.003337890625000001,300,0.05,True
narrow-6-7,narrow,6,7,stress,A3_decision_joint_relevant,decision,joint,decision,4,0.02,False,3.0122464522719383e-09,300,0.17096141690853983,True,0.003337890625000001,300,0.05,True
narrow-10-0,narrow,10,0,stress,A0_global_independent,global,independent,widest,2,0.02,False,0.0,300,0.16605962498579174,True,0.0,300,0.05,True
narrow-10-0,narrow,10,0,stress,A1_decision_independent,decision,independent,widest,2,0.02,False,0.0,300,0.20757008297368884,True,0.0017792968750000003,300,0.05,True
narrow-10-0,narrow,10,0,stress,A2_decision_joint,decision,joint,widest,2,0.02,False,4.163336342344337e-16,300,0.20824045792687684,True,0.003337890625000001,300,0.05,True
narrow-10-0,narrow,10,0,stress,A3_decision_joint_relevant,decision,joint,decision,2,0.02,False,4.85722573273506e-16,300,0.24400791700463742,True,0.0025585937500000005,300,0.05,True
narrow-10-1,narrow,10,1,stress,A0_global_independent,global,independent,widest,1,0.02,False,0.0,300,0.1707058330066502,True,0.0,300,0.05,True
narrow-10-1,narrow,10,1,stress,A1_decision_independent,decision,independent,widest,1,0.02,False,0.0,300,0.18829329195432365,True,0.0025585937500000005,300,0.05,True
narrow-10-1,narrow,10,1,stress,A2_decision_joint,decision,joint,widest,1,0.02,False,4.831690603168681e-12,300,0.219760708976537,True,0.004896484375000001,300,0.05,True
narrow-10-1,narrow,10,1,stress,A3_decision_joint_relevant,decision,joint,decision,1,0.02,False,1.1368683772161603e-11,300,0.22293962503317744,True,0.004896484375000001,300,0.05,True
narrow-10-2,narrow,10,2,stress,A0_global_independent,global,independent,widest,4,0.02,False,0.0,300,0.16865479201078415,True,0.0,300,0.05,True
narrow-10-2,narrow,10,2,stress,A1_decision_independent,decision,independent,widest,4,0.02,False,0.0,300,0.27053237496875226,True,0.0017792968750000003,300,0.05,True
narrow-10-2,narrow,10,2,stress,A2_decision_joint,decision,joint,widest,4,0.02,False,1.2589929099249275e-13,300,0.24176308303140104,True,0.004117187500000001,300,0.05,True
narrow-10-2,narrow,10,2,stress,A3_decision_joint_relevant,decision,joint,decision,4,0.02,False,9.414691248821327e-14,300,0.25481454201508313,True,0.004117187500000001,300,0.05,True
narrow-10-3,narrow,10,3,stress,A0_global_independent,global,independent,widest,7,0.02,False,0.0,300,0.1676034580450505,True,0.0,300,0.2,True
narrow-10-3,narrow,10,3,stress,A1_decision_independent,decision,independent,widest,7,0.02,False,0.0028076171875,300,0.21565420797560364,True,0.015027343750000002,300,0.2,True
narrow-10-3,narrow,10,3,stress,A2_decision_joint,decision,joint,widest,7,0.02,True,1.0,1,0.001480333972722292,False,0.029054687500000002,300,0.2,True
narrow-10-3,narrow,10,3,stress,A3_decision_joint_relevant,decision,joint,decision,7,0.02,True,1.0,1,0.0014572909567505121,False,0.028275390625,300,0.2,True
narrow-10-4,narrow,10,4,stress,A0_global_independent,global,independent,widest,9,0.02,False,0.0,300,0.16873629100155085,True,0.0,300,0.2,True
narrow-10-4,narrow,10,4,stress,A1_decision_independent,decision,independent,widest,9,0.02,False,0.150390625,300,0.3911213749088347,True,0.017365234375000003,300,0.2,True
narrow-10-4,narrow,10,4,stress,A2_decision_joint,decision,joint,widest,9,0.02,True,1.0,1,0.0014970829943194985,False,0.029054687500000002,300,0.2,True
narrow-10-4,narrow,10,4,stress,A3_decision_joint_relevant,decision,joint,decision,9,0.02,True,1.0,1,0.0014703329652547836,False,0.022041015625,300,0.2,True
narrow-10-5,narrow,10,5,stress,A0_global_independent,global,independent,widest,3,0.02,False,0.0,300,0.1734082920011133,True,0.0,300,0.05,True
narrow-10-5,narrow,10,5,stress,A1_decision_independent,decision,independent,widest,3,0.02,False,3.8744474295526743e-10,300,0.18792637495789677,True,0.006455078125000001,300,0.05,True
narrow-10-5,narrow,10,5,stress,A2_decision_joint,decision,joint,widest,3,0.02,False,0.0001773834228515625,300,0.2080626670503989,True,0.012689453125000002,300,0.05,True
narrow-10-5,narrow,10,5,stress,A3_decision_joint_relevant,decision,joint,decision,3,0.02,False,0.000453948974609375,300,0.2222724169259891,True,0.011910156250000001,300,0.05,True
narrow-10-6,narrow,10,6,stress,A0_global_independent,global,independent,widest,7,0.02,False,0.0,300,0.16513533308170736,True,0.0,300,0.4,True
narrow-10-6,narrow,10,6,stress,A1_decision_independent,decision,independent,widest,7,0.02,False,3.814697265625e-05,300,0.3504377080826089,True,0.015027343750000002,300,0.4,True
narrow-10-6,narrow,10,6,stress,A2_decision_joint,decision,joint,widest,7,0.02,True,1.0,43,0.039182999986223876,False,0.029054687500000002,300,0.4,True
narrow-10-6,narrow,10,6,stress,A3_decision_joint_relevant,decision,joint,decision,7,0.02,False,0.130859375,300,0.2913029999472201,True,0.015027343750000002,300,0.4,True
narrow-10-7,narrow,10,7,stress,A0_global_independent,global,independent,widest,7,0.02,False,0.0,300,0.16339066601358354,True,0.0,300,0.1,True
narrow-10-7,narrow,10,7,stress,A1_decision_independent,decision,independent,widest,7,0.02,False,7.510185241699219e-06,300,0.17004020896274596,True,0.011130859375000001,300,0.1,True
narrow-10-7,narrow,10,7,stress,A2_decision_joint,decision,joint,widest,7,0.02,True,1.0,25,0.0170888330321759,False,0.022041015625,300,0.1,True
narrow-10-7,narrow,10,7,stress,A3_decision_joint_relevant,decision,joint,decision,7,0.02,True,1.0,41,0.028688249993138015,False,0.021261718750000002,300,0.1,True
heavytail-3-0,heavytail,3,0,stress,A0_global_independent,global,independent,widest,0,0.02,False,3.197442310920451e-14,300,0.31460383301600814,True,0.0,300,,
heavytail-3-0,heavytail,3,0,stress,A1_decision_independent,decision,independent,widest,0,0.02,True,1.0,3,0.0016107909614220262,False,0.037626953125,300,,
heavytail-3-0,heavytail,3,0,stress,A2_decision_joint,decision,joint,widest,0,0.02,True,1.0,1,0.0008619580185040832,False,0.06334375,300,,
heavytail-3-0,heavytail,3,0,stress,A3_decision_joint_relevant,decision,joint,decision,0,0.02,True,1.0,1,0.0008811249863356352,False,0.06334375,300,,
heavytail-3-1,heavytail,3,1,stress,A0_global_independent,global,independent,widest,9,0.02,False,3.225864020350855e-12,300,0.2591594170080498,True,0.0,300,,
heavytail-3-1,heavytail,3,1,stress,A1_decision_independent,decision,independent,widest,9,0.02,True,1.0,179,0.07519491692073643,False,0.020482421875000004,300,,
heavytail-3-1,heavytail,3,1,stress,A2_decision_joint,decision,joint,widest,9,0.02,True,1.0,7,0.0035897090565413237,False,0.03684765625,300,,
heavytail-3-1,heavytail,3,1,stress,A3_decision_joint_relevant,decision,joint,decision,9,0.02,True,1.0,5,0.0028860829770565033,False,0.03684765625,300,,
heavytail-3-2,heavytail,3,2,stress,A0_global_independent,global,independent,widest,2,0.02,False,1.734723475976807e-16,300,0.29920558305457234,True,0.0,300,0.4,True
heavytail-3-2,heavytail,3,2,stress,A1_decision_independent,decision,independent,widest,2,0.02,True,1.0,91,0.045951709034852684,False,0.023599609375000004,300,0.4,True
heavytail-3-2,heavytail,3,2,stress,A2_decision_joint,decision,joint,widest,2,0.02,True,1.0,3,0.001716707949526608,False,0.03840625,300,0.4,True
heavytail-3-2,heavytail,3,2,stress,A3_decision_joint_relevant,decision,joint,decision,2,0.02,True,1.0,3,0.002062832936644554,False,0.03840625,300,0.4,True
heavytail-3-3,heavytail,3,3,stress,A0_global_independent,global,independent,widest,9,0.02,False,0.0,300,0.13859129208140075,True,0.0,300,0.2,True
heavytail-3-3,heavytail,3,3,stress,A1_decision_independent,decision,independent,widest,9,0.02,True,1.0,179,0.06450620898976922,False,0.020482421875000004,300,0.2,True
heavytail-3-3,heavytail,3,3,stress,A2_decision_joint,decision,joint,widest,9,0.02,True,1.0,15,0.006869165925309062,False,0.032171875,300,0.2,True
heavytail-3-3,heavytail,3,3,stress,A3_decision_joint_relevant,decision,joint,decision,9,0.02,True,1.0,15,0.007724041934125125,False,0.032171875,300,0.2,True
heavytail-3-4,heavytail,3,4,stress,A0_global_independent,global,independent,widest,1,0.02,False,0.0,300,0.16069941606838256,True,0.0,300,,
heavytail-3-4,heavytail,3,4,stress,A1_decision_independent,decision,independent,widest,1,0.02,True,1.0,1,0.0008061659755185246,False,0.060226562500000004,300,,
heavytail-3-4,heavytail,3,4,stress,A2_decision_joint,decision,joint,widest,1,0.02,True,1.0,1,0.0008725419174879789,False,0.098412109375,300,,
heavytail-3-4,heavytail,3,4,stress,A3_decision_joint_relevant,decision,joint,decision,1,0.02,True,1.0,1,0.000872333999723196,False,0.096853515625,300,,
heavytail-3-5,heavytail,3,5,stress,A0_global_independent,global,independent,widest,9,0.02,False,0.0,300,0.14884604199323803,True,0.0,300,,
heavytail-3-5,heavytail,3,5,stress,A1_decision_independent,decision,independent,widest,9,0.02,True,1.0,1,0.0007930829888209701,False,0.057109375000000004,300,,
heavytail-3-5,heavytail,3,5,stress,A2_decision_joint,decision,joint,widest,9,0.02,True,1.0,1,0.0008807909907773137,False,0.09919140625,300,,
heavytail-3-5,heavytail,3,5,stress,A3_decision_joint_relevant,decision,joint,decision,9,0.02,True,1.0,1,0.0008836250053718686,False,0.09607421875,300,,
heavytail-3-6,heavytail,3,6,stress,A0_global_independent,global,independent,widest,9,0.02,False,0.0,300,0.22070295794401318,True,0.0,300,0.4,True
heavytail-3-6,heavytail,3,6,stress,A1_decision_independent,decision,independent,widest,9,0.02,True,1.0,9,0.005905708065256476,False,0.033730468750000006,300,0.4,True
heavytail-3-6,heavytail,3,6,stress,A2_decision_joint,decision,joint,widest,9,0.02,True,1.0,1,0.0008408330613747239,False,0.054771484375,300,0.4,True
heavytail-3-6,heavytail,3,6,stress,A3_decision_joint_relevant,decision,joint,decision,9,0.02,True,1.0,1,0.0008559999987483025,False,0.054771484375,300,0.4,True
heavytail-3-7,heavytail,3,7,stress,A0_global_independent,global,independent,widest,2,0.02,False,1.669497873280079e-14,300,0.27324645896442235,True,0.0,300,,
heavytail-3-7,heavytail,3,7,stress,A1_decision_independent,decision,independent,widest,2,0.02,True,1.0,1,0.0008283749921247363,False,0.14049414062499999,300,,
heavytail-3-7,heavytail,3,7,stress,A2_decision_joint,decision,joint,widest,2,0.02,True,1.0,1,0.0008547500474378467,False,0.249595703125,300,,
heavytail-3-7,heavytail,3,7,stress,A3_decision_joint_relevant,decision,joint,decision,2,0.02,True,1.0,1,0.0008520829724147916,False,0.294015625,300,,
